CompanyNumber,final_news_score,sentiment_direction
15655810,,neutral
13187918,,neutral
15983730,,neutral
13714989,,neutral
8264193,,neutral
14629226,,neutral
9132999,,neutral
6879366,,neutral
3348548,,neutral
7435635,,neutral
12552067,,neutral
13412734,,neutral
9906938,,neutral
8786895,,neutral
2355428,,neutral
1450439,,neutral
15293583,,neutral
13822015,,neutral
14992787,,neutral
4106137,,neutral
10003855,,neutral
12487767,,neutral
7237598,,neutral
13063488,,neutral
13739964,,neutral
11996287,,neutral
15876025,,neutral
15313273,,neutral
14874997,,neutral
12079605,,neutral
12048277,,neutral
14339023,,neutral
14632425,,neutral
13768093,,neutral
9878437,,neutral
13745936,,neutral
15325446,,neutral
12665234,,neutral
14986757,,neutral
5868783,,neutral
6006138,,neutral
SC576836,,neutral
4529890,,neutral
14526232,,neutral
3530937,,neutral
14700267,,neutral
7900925,,neutral
13799925,,neutral
3013542,,neutral
10322444,,neutral
13404557,,neutral
13232067,,neutral
12523225,,neutral
2741467,,neutral
7814748,,neutral
15031837,,neutral
12945882,,neutral
7366714,,neutral
8364896,,neutral
5607733,,neutral
9987620,,neutral
8487222,,neutral
14787007,,neutral
12148731,,neutral
5089538,,neutral
7812003,,neutral
3911624,,neutral
1023114,,neutral
14400301,,neutral
12055307,,neutral
15098070,,neutral
8613934,,neutral
9249929,,neutral
10110780,,neutral
8853211,,neutral
6225187,,neutral
13903023,,neutral
SC451413,,neutral
9411228,,neutral
7399376,,neutral
14851829,,neutral
11180967,,neutral
6322936,,neutral
11977885,,neutral
11089563,,neutral
8022560,,neutral
14576628,,neutral
13853452,,neutral
13879810,,neutral
12281460,,neutral
12345483,,neutral
14482761,,neutral
4612701,43.76190571720331,positive
13285569,,neutral
8480208,,neutral
8251077,,neutral
14784855,,neutral
6871111,,neutral
10790339,,neutral
15528075,,neutral
15770122,,neutral
7503388,,neutral
13975817,,neutral
9649908,,neutral
5255971,,neutral
12983073,,negative
7758351,,neutral
8792922,,neutral
13453703,24.58537137434206,positive
SC453062,,positive
3790963,,neutral
7963398,,neutral
2529217,,neutral
4466061,,neutral
14606969,,neutral
9111239,,neutral
9119352,31.05065721033549,positive
10728308,,neutral
6729231,,neutral
13831552,,neutral
10767517,,neutral
15279968,,neutral
11551974,,neutral
11354921,,neutral
3475631,,neutral
12449335,,neutral
13004024,,neutral
10757305,,neutral
14224925,,neutral
13945470,,neutral
13549990,,neutral
SC588305,,neutral
2729378,,neutral
11916008,,neutral
12127071,,neutral
11823753,,neutral
2004868,,neutral
14745152,,neutral
12035589,,neutral
6535757,,neutral
13717512,,neutral
8926777,,neutral
12028886,,neutral
9241302,,neutral
3814919,,neutral
14450296,,neutral
12229711,,neutral
13531714,,neutral
8824547,,neutral
15208572,,neutral
11373673,,neutral
6636456,12.55809285901309,neutral
15800551,16.677932388029756,negative
13561340,,neutral
8821786,,neutral
6957825,,neutral
6019845,,neutral
15067843,,neutral
1840851,,neutral
5456381,61.48967122299804,positive
12078864,,neutral
4802067,,neutral
820942,,neutral
3986153,,neutral
15563957,,neutral
9631749,,neutral
15336722,,neutral
14548193,,neutral
SC536800,,neutral
5022997,,neutral
5138049,,neutral
11487999,66.88587981637133,positive
8543810,,neutral
1055095,,neutral
9292994,,neutral
12425511,,neutral
12937080,18.839143875020497,negative
13462229,,neutral
6208001,,neutral
15910080,,neutral
578857,,neutral
5776762,,neutral
15356539,,neutral
11644385,,neutral
14945469,,neutral
13435762,,neutral
10900725,,neutral
3069535,,neutral
6930538,,neutral
12859212,,neutral
11339039,16.52717918761734,positive
14188580,,neutral
15888159,,neutral
11001429,,neutral
11468066,,neutral
NI676019,,neutral
13378572,,neutral
10483678,,neutral
760480,,neutral
12032011,,neutral
3909629,,neutral
678791,,neutral
11294160,,neutral
1502277,,neutral
3229131,,neutral
14604693,,neutral
8236077,,neutral
10129409,,neutral
2588107,,neutral
11385698,,neutral
SC756548,,neutral
11238569,,neutral
SC531900,,neutral
6930416,,neutral
10389625,,neutral
14369432,,neutral
9906138,,neutral
9823671,,neutral
15646035,,neutral
8050002,,neutral
12796607,,neutral
11147306,,neutral
10494001,,neutral
7290909,,neutral
11769688,,neutral
3325668,,neutral
5616984,,neutral
15036264,,neutral
SC692709,,neutral
11640820,,neutral
3267236,,neutral
8784500,,neutral
NI630208,,neutral
14298995,,neutral
8632702,,neutral
12895915,,neutral
12785145,,neutral
8917864,,neutral
8105042,,neutral
5984791,,positive
9473627,,neutral
11402654,,neutral
9395957,,neutral
8803351,,neutral
2571517,,neutral
8660919,,neutral
4789646,54.21050209324839,positive
8295250,,neutral
10357320,,neutral
16095237,,neutral
13779536,34.77080935715166,positive
12900997,,neutral
3657767,11.68560708544752,neutral
12651212,,neutral
9946128,,neutral
11002035,,neutral
15832813,,neutral
NI644421,,neutral
14799267,,neutral
5220287,,neutral
11650349,,neutral
11564775,,neutral
14784237,,neutral
13015001,,neutral
1215200,,neutral
3610713,,neutral
NI657954,,neutral
10950018,,neutral
11378726,,neutral
14228864,,neutral
SC165935,,neutral
5186998,,neutral
5687499,,neutral
8670440,,neutral
6775732,,neutral
5899135,,neutral
13592232,,neutral
11716157,,neutral
8892963,,neutral
8818580,,neutral
11948471,,neutral
14130974,,neutral
SC211425,,neutral
15145346,,neutral
7513249,,neutral
10175570,,neutral
14132348,,neutral
13216089,,neutral
4293055,,neutral
11658454,,neutral
11302588,,neutral
12986081,,neutral
12574066,,neutral
10212625,,neutral
15933279,,neutral
SC265799,15.616782810127367,positive
13466112,15.750309329115684,positive
7533407,,neutral
7059502,,neutral
3276763,,neutral
NI612804,,neutral
6693509,,neutral
8316341,,neutral
15774610,,neutral
SC753136,,neutral
12016289,,neutral
15796227,,neutral
15541827,,neutral
12134869,,neutral
15885848,18.579261422896664,positive
14307649,,neutral
4749315,,neutral
13345810,,neutral
4582959,,neutral
2233539,12.839287422697232,neutral
11827086,,neutral
13484894,,neutral
3447442,,neutral
12316896,,neutral
12972645,,neutral
11399930,,neutral
12801934,,neutral
4418143,,neutral
16112531,,neutral
14835968,,neutral
13401157,,neutral
SC757116,,neutral
10406190,,neutral
16276885,,neutral
2598775,,neutral
14906908,,neutral
7326068,,neutral
15771306,,neutral
12131818,,neutral
9044697,,neutral
9205990,,neutral
13444409,,neutral
5899488,,neutral
8252870,,neutral
13643814,,neutral
16074838,,neutral
5979181,,neutral
11999631,,neutral
1997908,,neutral
9997656,,neutral
13027201,,neutral
3770298,,neutral
13723830,,neutral
7175596,,neutral
12688962,,neutral
2306948,,neutral
15708553,,neutral
14845037,,neutral
13588324,,neutral
3822615,,neutral
13447289,,neutral
14389664,,neutral
15689405,,neutral
9243086,,neutral
6267483,,neutral
14612361,,neutral
9566561,,neutral
12274032,,neutral
3759467,,neutral
11084024,,neutral
13857962,,neutral
8479423,,neutral
8412836,,neutral
6260909,,neutral
7932792,,neutral
13284439,,neutral
7639416,,neutral
15713609,,neutral
7679261,,neutral
7729467,,neutral
15776451,,neutral
15065544,,neutral
9514118,,neutral
13804290,,positive
10846456,,neutral
3758623,,neutral
12896053,,neutral
4485805,,neutral
13492416,,neutral
14857387,,neutral
10741047,,neutral
7476869,,neutral
12158722,13.803739405778925,neutral
6535572,,neutral
15574370,,neutral
6340548,,neutral
6335332,,neutral
12864936,,neutral
13870254,,neutral
505125,,neutral
14622489,,neutral
8508401,,neutral
3522035,18.145092500402132,positive
9400208,,neutral
10424867,,neutral
2892657,,neutral
14793471,,neutral
15836101,,neutral
8397730,,neutral
14244597,,neutral
14015893,,neutral
11696044,,neutral
639801,,neutral
15394512,,neutral
10767993,,neutral
12029783,,neutral
SC733567,,neutral
447404,,neutral
12115344,,neutral
11342674,,neutral
10978556,,neutral
8583919,,neutral
15892731,,neutral
15554429,,neutral
SC592041,,neutral
14477424,,neutral
12375978,33.04091840386732,positive
9056808,,neutral
SC177952,,neutral
14207180,,neutral
2920741,,neutral
9775475,,neutral
6549268,,neutral
3781571,,neutral
11607907,,neutral
8941125,,neutral
7646187,,neutral
7971393,,neutral
15684082,,neutral
15348898,,neutral
SC580331,,neutral
7377042,,neutral
13497719,,neutral
14676175,,neutral
6652492,,neutral
14861761,,neutral
14195661,,neutral
14826527,,neutral
6467677,13.951602383271545,positive
6480963,,neutral
15964345,,neutral
14272477,,neutral
5821147,,neutral
15441595,,neutral
8237973,,neutral
12046685,,neutral
SC721284,,neutral
14273485,,neutral
13153995,,neutral
6578718,,neutral
14875560,,neutral
6905935,,neutral
10240568,,neutral
15481631,,neutral
6497049,,neutral
12387279,,neutral
15734978,15.018596063508111,negative
12228545,,neutral
12576168,,neutral
7812110,,neutral
11995159,,neutral
5209569,,neutral
10319415,,neutral
SC545043,,neutral
13303925,,neutral
12132200,,neutral
14274996,,neutral
4694290,,neutral
11749005,,neutral
5282057,,neutral
12949687,,neutral
6754321,,neutral
13089874,,neutral
11536588,,neutral
10114537,,neutral
9747309,,neutral
5893813,,neutral
13376791,,neutral
SC564706,,neutral
8879073,,neutral
9994092,,neutral
13841633,,neutral
11481352,,neutral
10441835,,neutral
7843084,,neutral
4992808,,neutral
10516829,,neutral
SC378133,,neutral
1053970,,neutral
12929458,,neutral
14538606,,neutral
7030632,,neutral
6112604,,neutral
1328728,,neutral
15447444,,neutral
10836631,,neutral
10344256,,neutral
5885493,,neutral
13892775,,neutral
12528723,,neutral
6338792,,neutral
11074725,,neutral
3818536,,neutral
5563006,,neutral
14492340,,neutral
10882595,,neutral
14059227,,neutral
4117371,,neutral
6562797,,neutral
11333338,,neutral
12221760,,neutral
14513257,,neutral
13644579,,neutral
16197309,,neutral
6968639,,neutral
2851983,,neutral
12533014,,neutral
7550083,,neutral
10573731,,neutral
11840006,,neutral
10602728,,neutral
14882228,,neutral
9240721,,neutral
SC052969,,neutral
12859527,,neutral
6346740,,neutral
9888167,,neutral
10922791,35.85253516959121,positive
12321853,,neutral
14962340,,neutral
12345199,,neutral
15087153,,neutral
12228880,,neutral
12323483,,neutral
14162570,,neutral
12211688,,neutral
14429265,,neutral
13057542,,neutral
9968874,,neutral
SC543653,,neutral
14383532,,neutral
7084989,,neutral
14212614,,neutral
12956744,,neutral
15219080,,neutral
2965594,,neutral
14433078,,neutral
11862335,,neutral
15513022,,neutral
15183789,,neutral
NI053938,,neutral
8638712,,neutral
10081484,,neutral
6093255,,neutral
8082977,,neutral
3902896,,neutral
5535690,,neutral
11176717,,neutral
14425036,,neutral
12778979,,neutral
11889010,,neutral
12017639,,neutral
SC361068,,neutral
10436248,,neutral
3673649,,neutral
14314488,,neutral
6165273,,neutral
14396991,,neutral
SC440822,,neutral
12777787,,neutral
SC668826,,neutral
11045671,,neutral
9814821,,neutral
7378367,,neutral
14034957,,neutral
10723808,16.563351738337776,negative
6304657,,neutral
10963500,,neutral
14050942,,neutral
12178240,,neutral
12779139,,neutral
12952782,,neutral
13643760,,neutral
3679406,,neutral
12349991,,neutral
7157388,,neutral
8863199,,neutral
7920515,,neutral
12106621,,neutral
13926770,,neutral
15766887,,neutral
SC240055,,neutral
14501166,,neutral
15123641,,neutral
15866565,,neutral
10565094,,neutral
8069378,,neutral
6336506,,neutral
1771214,,neutral
15412420,,neutral
10449845,,neutral
7135404,,neutral
13970988,,neutral
13795591,,neutral
14789840,,neutral
9628820,,neutral
10306660,,neutral
10521790,,neutral
SC444523,,neutral
10861755,,neutral
6651307,,neutral
10804605,,neutral
SC311982,,neutral
4943480,,neutral
15248642,,neutral
11654679,,neutral
10893499,,neutral
14224463,,neutral
4747052,,neutral
287902,,neutral
11660080,,neutral
12524762,,neutral
9650949,,neutral
7932358,,neutral
SC164312,,neutral
12525111,,neutral
3705611,,neutral
4654191,,neutral
SC731596,,neutral
1340401,,neutral
14184506,,neutral
13364646,,neutral
10614887,,neutral
10061371,,neutral
11092823,,neutral
13243076,,neutral
7419690,,neutral
13762745,,neutral
13168907,,neutral
4457581,,neutral
8904711,,neutral
5246082,,neutral
10002897,,neutral
9389718,,neutral
15232224,,neutral
10491265,,neutral
15452653,,neutral
13944677,,neutral
15503707,,neutral
12440190,22.019834286550683,positive
10729135,,neutral
3826765,,neutral
3077656,,neutral
10363938,,neutral
8360111,,neutral
4448337,,neutral
6165244,,neutral
1584935,,neutral
12938494,,neutral
14396494,,neutral
13761909,19.404974676952335,negative
7898230,,neutral
5942194,,neutral
11490585,,neutral
4221606,,neutral
14017474,,neutral
13817949,,neutral
12397898,,neutral
11423955,,neutral
15829401,,neutral
10617944,,neutral
12025930,,neutral
8557514,,neutral
6909220,,neutral
14417712,,neutral
12795308,,neutral
3757129,,neutral
5392648,,neutral
6373019,,neutral
10610089,,neutral
9715811,,neutral
12688305,,neutral
10740031,,neutral
15481785,59.752028956803244,positive
NI698122,,neutral
4952759,,neutral
14930304,,neutral
6398309,,neutral
10979087,,neutral
7511518,,neutral
10929990,,neutral
12688458,,neutral
10403008,,neutral
13758100,,neutral
10551704,,neutral
4149031,,neutral
4217038,,neutral
15062990,,neutral
4042115,,neutral
7131289,,neutral
1452350,,neutral
9451606,,neutral
7749370,,neutral
9774169,,neutral
3285016,,neutral
5235436,,neutral
11909806,42.760280139120844,positive
SC289460,,neutral
8009400,,neutral
6657413,,neutral
13803723,,neutral
12665086,,neutral
14175351,,neutral
6135754,,neutral
14657658,,neutral
7895256,,neutral
8395718,,neutral
13468839,,neutral
14400525,,neutral
4962138,,neutral
2992072,,neutral
8503904,,neutral
11779738,,neutral
6902120,,neutral
SC360385,,neutral
12128025,,positive
11664328,,neutral
6423861,,neutral
12302980,,neutral
1349658,,neutral
5400159,,positive
10992806,,neutral
5882567,,neutral
3484489,,neutral
8906305,,neutral
11382883,,neutral
13938654,,neutral
9386242,18.407308727949406,positive
12757125,,neutral
12445326,,neutral
14678106,,neutral
3876592,,neutral
13245759,,neutral
11170006,,neutral
NI676254,,neutral
15647316,,neutral
5321621,,neutral
15130158,14.44643439582981,positive
14023636,,neutral
11682619,14.822471946695668,positive
4588973,,positive
8832063,,neutral
5823544,,neutral
14615243,,neutral
15643633,,neutral
13149383,,neutral
13987902,12.410795469082382,neutral
13914092,,neutral
14658090,,neutral
9040053,,neutral
15163085,,neutral
SC783862,,neutral
10119843,,neutral
6161250,,neutral
15177587,,neutral
15273711,,neutral
SC752019,,positive
13588956,,neutral
13836145,,neutral
15863546,,neutral
15968507,,neutral
15963465,,neutral
12910008,,neutral
14374186,,neutral
9934606,,neutral
4652342,,neutral
10995303,,neutral
3240693,,neutral
2252002,,neutral
12276153,,neutral
15356435,,positive
11077142,,neutral
11332550,,neutral
4230369,24.133254133817033,positive
8167036,,neutral
10361595,,neutral
12320970,,neutral
4179247,,neutral
7557676,,neutral
12446457,,neutral
7495739,,neutral
12939713,,neutral
14851288,,neutral
14170624,,neutral
SC188992,,neutral
10964238,,neutral
SC302964,,neutral
11199868,,neutral
8116028,,neutral
8699423,,neutral
9967586,,neutral
7752503,,neutral
8592149,,neutral
3609962,27.704243058707835,positive
14730387,,neutral
9488871,,neutral
12004689,,neutral
12594214,,neutral
14800611,,neutral
6295439,,neutral
927254,,neutral
NI693243,,neutral
8931879,,neutral
SC663954,,neutral
11958335,,neutral
10577843,,neutral
